name,timestamp,value,labels
node_hwmon_chip_names,1600250195.027,1,"['acpitz', 'acpitz', 'nodeexporter:9100', 'nodeexporter']"
node_hwmon_chip_names,1600250195.027,1,"['platform_coretemp_0', 'coretemp', 'nodeexporter:9100', 'nodeexporter']"
node_hwmon_sensor_label,1600250195.027,1,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'core_0', 'temp2']"
node_hwmon_sensor_label,1600250195.027,1,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'core_1', 'temp3']"
node_hwmon_sensor_label,1600250195.027,1,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'core_2', 'temp4']"
node_hwmon_sensor_label,1600250195.027,1,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'core_3', 'temp5']"
node_hwmon_sensor_label,1600250195.027,1,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'package_id_0', 'temp1']"
node_hwmon_temp_celsius,1600250195.027,27.8,"['acpitz', 'nodeexporter:9100', 'nodeexporter', 'temp1']"
node_hwmon_temp_celsius,1600250195.027,29.8,"['acpitz', 'nodeexporter:9100', 'nodeexporter', 'temp2']"
node_hwmon_temp_celsius,1600250195.027,41,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'temp1']"
node_hwmon_temp_celsius,1600250195.027,35,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'temp2']"
node_hwmon_temp_celsius,1600250195.027,41,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'temp3']"
node_hwmon_temp_celsius,1600250195.027,39,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'temp4']"
node_hwmon_temp_celsius,1600250195.027,32,"['platform_coretemp_0', 'nodeexporter:9100', 'nodeexporter', 'temp5']"
